sample_order,sample_id,dataset.code_ascii_txt,id.layer_uuid_txt,id.scan_local_c,scan.mir.model.name_utf8_txt,scan.mir.model.code_any_txt,scan.mir.method.preparation_any_txt,scan.mir.license.title_ascii_txt,scan.mir.license.address_idn_url,scan.mir.doi_idf_url,N,P,K
590,84493bc6182fe050a49cd0d9a6fa5125,KSSL.SSL,84493bc6182fe050a49cd0d9a6fa5125,254796XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.03007,0.7581,0.29835
591,aaf1cc3f7d2da175f29e292634911138,KSSL.SSL,aaf1cc3f7d2da175f29e292634911138,156027XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.02825,1.37577,0.36006
592,10cdfba3a240e0897332d6a5286136b2,KSSL.SSL,10cdfba3a240e0897332d6a5286136b2,187587XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.38925,0.98903,0.33581
593,1bbc415aa46c2d96d8fc7f68da3386fa,KSSL.SSL,1bbc415aa46c2d96d8fc7f68da3386fa,251999XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.06618,23.63563,2.2303
594,436ccddcb3564b54f5da87b79dd52eb8,KSSL.SSL,436ccddcb3564b54f5da87b79dd52eb8,255030XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.24856,26.08947,2.12694
595,0e4c0db3630a51397ee780a3d857a8f1,KSSL.SSL,0e4c0db3630a51397ee780a3d857a8f1,243682XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.06067,1.60869,0.39737
596,d62e0bdf76f19b744fa4c4b85244f9a9,KSSL.SSL,d62e0bdf76f19b744fa4c4b85244f9a9,158185XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.2551,7.88376,6.00105
597,bd3701743c4c5b34a5727d0591a625f5,KSSL.SSL,bd3701743c4c5b34a5727d0591a625f5,259601XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.06106,3.56135,0.07055
598,9f8e083ef94d0e77b87dd77416ee4471,KSSL.SSL,9f8e083ef94d0e77b87dd77416ee4471,227108XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.63281,34.38557,0.4841
599,ccb894ae99a255150c2f41a672839497,KSSL.SSL,ccb894ae99a255150c2f41a672839497,253630XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.52542,24.27046,0.67266
600,228513bbb071724449b6cd1767980784,KSSL.SSL,228513bbb071724449b6cd1767980784,257615XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,2.04891,23.90157,0.85519
601,9df9da18d3646d438df8787f56dfc1da,KSSL.SSL,9df9da18d3646d438df8787f56dfc1da,150532XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.03602,0.53368,0.29413
602,08ebf30a38a3f8ff4cceb70abe8ce666,KSSL.SSL,08ebf30a38a3f8ff4cceb70abe8ce666,257437XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.13212,10.21029,0.04537
603,620f68dbec6be8974b520f25cbae4b21,KSSL.SSL,620f68dbec6be8974b520f25cbae4b21,249614XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.06106,3.66679,0.11038
604,a1410290fc9f6074d7764dea9bebb96d,KSSL.SSL,a1410290fc9f6074d7764dea9bebb96d,65348XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.13609,0.79298,0.41536
605,b8f263baaff5e563ccab8f52d4119339,KSSL.SSL,b8f263baaff5e563ccab8f52d4119339,261675XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.06446,1.40315,0.34899
606,c89b20fa96f8488bc2b83ae818655aa9,KSSL.SSL,c89b20fa96f8488bc2b83ae818655aa9,155888XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.12826,3.0576,0.09754
607,468ceac2102aba4747f438930ec6f817,LUCAS.WOODWELL.SSL,468ceac2102aba4747f438930ec6f817,11094,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.09,27.2,0.350401555066755
608,3828f629c45259abaec25573cd9223f9,KSSL.SSL,3828f629c45259abaec25573cd9223f9,256123XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.05232,0.60931,0.44381
609,7cd04b95b94d115659aa6806e790a48b,LUCAS.WOODWELL.SSL,7cd04b95b94d115659aa6806e790a48b,12085,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.3,22.4,0.384674407898102
610,33b874b1e65cfa92fd48fe0ca128986d,KSSL.SSL,33b874b1e65cfa92fd48fe0ca128986d,253195XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.62919,21.66238,1.29518
611,cbc71159731249086d489b103b0e5cf8,KSSL.SSL,cbc71159731249086d489b103b0e5cf8,248987XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.02017,3.67609,0.15798
612,a79174614ef96ee0cbf6bbfe4e6edae5,KSSL.SSL,a79174614ef96ee0cbf6bbfe4e6edae5,255931XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.802,15.96598,0.67884
613,c4ae9b0995683c7ea83a4d135f58ba4a,KSSL.SSL,c4ae9b0995683c7ea83a4d135f58ba4a,160073XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.33756,13.70363,4.41385
614,c628689aa45255d95d8e8f77c3350b98,LUCAS.WOODWELL.SSL,c628689aa45255d95d8e8f77c3350b98,11810,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.05,19.3,0.367282213923986
615,3ed99c233d3c1f544449c275ebb9728d,KSSL.SSL,3ed99c233d3c1f544449c275ebb9728d,181832XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.08101,1.10354,0.46898
616,25011f004e493712c6dfc4005c5d6e05,KSSL.SSL,25011f004e493712c6dfc4005c5d6e05,163215XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.09264,0.66231,0.43978
617,47411976edbbc681149b69fc3f736e42,KSSL.SSL,47411976edbbc681149b69fc3f736e42,192456XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.22321,49.01367,1.15563
618,b4f2c65f01d08fb697fe717b5b74322d,KSSL.SSL,b4f2c65f01d08fb697fe717b5b74322d,253595XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.03012,0.41965,0.04384
619,f1178af3b3b8a51bcf6c2ef11304d581,KSSL.SSL,f1178af3b3b8a51bcf6c2ef11304d581,280225XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.59215,2.75229,0.33564
620,3330fa09961b14f42645af3147df30cf,KSSL.SSL,3330fa09961b14f42645af3147df30cf,256024XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.03019,1.42398,0.064
621,e44561cd6a8e20b7c9606f8a83c180d2,KSSL.SSL,e44561cd6a8e20b7c9606f8a83c180d2,248435XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.15337,21.78382,0.1126
622,cf441619fc4ce49280348ad5f2a17ab6,KSSL.SSL,cf441619fc4ce49280348ad5f2a17ab6,249689XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.87394,1.58005,0.18695
623,e5837bd3f8d3a989efed633f487c1c89,KSSL.SSL,e5837bd3f8d3a989efed633f487c1c89,151719XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.10963,27.20892,2.35413
624,3238e8d3d01c8a1f27f41369597a6f54,KSSL.SSL,3238e8d3d01c8a1f27f41369597a6f54,261231XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.78004,16.13183,5.51736
625,32fdda0b4b43b44444cd95e24d4b46a2,KSSL.SSL,32fdda0b4b43b44444cd95e24d4b46a2,258030XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.2373,3.61055,1.23682
626,12a3d535a6e150d8596a546f6ef184ec,KSSL.SSL,12a3d535a6e150d8596a546f6ef184ec,144075XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.01812,4.07256,0.20093
627,4ccc230ef4f95b0fe8a320ff62eb8241,GARRETT.SSL,4ccc230ef4f95b0fe8a320ff62eb8241,S40958,Bruker Invenio-S with HTS-XT,Bruker_InvenioS_HTS.XT,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.6084/m9.figshare.20506587.v2,0.26687962962963,20.1448541313933,0.348202727127904
628,4b1f66e0a1dd117d24bd9896c29b1bb8,KSSL.SSL,4b1f66e0a1dd117d24bd9896c29b1bb8,192179XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.00405,14.5598,2.35
629,edcb7f9760a63d0f8c7269910ba83a30,KSSL.SSL,edcb7f9760a63d0f8c7269910ba83a30,154375XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,2.17974,11.30263,5.82531
630,1f1cb5bdb847587808dd129e773c0223,KSSL.SSL,1f1cb5bdb847587808dd129e773c0223,115640XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.0205,3.01186,0.70797
631,1a36f0ebb5f842763ad490ec4b6eb964,KSSL.SSL,1a36f0ebb5f842763ad490ec4b6eb964,161485XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.05817,10.04097,0.49584
632,655f6562731774fc18a9c568ba00a31e,LUCAS.WOODWELL.SSL,655f6562731774fc18a9c568ba00a31e,12091,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.16,148.9,0.563200163691237
633,5fec21df2359f59953602b2e21c7a3db,KSSL.SSL,5fec21df2359f59953602b2e21c7a3db,285137XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.08391,16.78854,0.99968
634,a102daa74f3bda0501bb72d55ed988a2,KSSL.SSL,a102daa74f3bda0501bb72d55ed988a2,222187XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.15778,1.80513,0.18694
635,1539ff29c10756893a5b827537199d43,KSSL.SSL,1539ff29c10756893a5b827537199d43,55063XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.11402,3.22823,0.39923
636,9dff76271bed68ec6d7b597393c56eb5,KSSL.SSL,9dff76271bed68ec6d7b597393c56eb5,253614XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.05088,1.35346,0.37535
637,27c8eea5f8420aeaf5ee4ee4902f30ef,KSSL.SSL,27c8eea5f8420aeaf5ee4ee4902f30ef,179472XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.72568,8.42707,0.04962
638,1ced3ac2735736f8fb8cb870ddccd9f1,LUCAS.WOODWELL.SSL,1ced3ac2735736f8fb8cb870ddccd9f1,12184,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.39,23.2,1.11361194946033
639,1ef20529f8cc86ddf01cb51f4067a594,LUCAS.WOODWELL.SSL,1ef20529f8cc86ddf01cb51f4067a594,11902,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.18,13.9,1.4635019694102
640,7dfced7c2dbb09378b7dfdd51a2829ae,KSSL.SSL,7dfced7c2dbb09378b7dfdd51a2829ae,253824XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.15287,2.85479,0.18776
641,512bed3c4081969b36cd1fdb399a7c1b,LUCAS.WOODWELL.SSL,512bed3c4081969b36cd1fdb399a7c1b,11764,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.17,50.3,0.899790270602077
642,f1ece102f3485cda54b5b14f024b69d5,LUCAS.WOODWELL.SSL,f1ece102f3485cda54b5b14f024b69d5,11901,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.24,0.0,0.355005371118727
643,bbbb9d429dfb54ac0a43019d25c1e222,KSSL.SSL,bbbb9d429dfb54ac0a43019d25c1e222,153858XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.40462,46.65345,0.6402
644,51a9571827dc3ae1ff8660bcd90cf56a,KSSL.SSL,51a9571827dc3ae1ff8660bcd90cf56a,281370XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.26032,3.81797,0.33809
645,83e9cadf14fd18fc4725123a6b0c6c6a,LUCAS.WOODWELL.SSL,83e9cadf14fd18fc4725123a6b0c6c6a,11133,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.18,86.7,4.00634303544938
646,d373bd588365badb17994e252d828958,KSSL.SSL,d373bd588365badb17994e252d828958,248921XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.11132,53.1763,1.16245
647,a0f521b02df4c8782e83dd25bfcd6500,KSSL.SSL,a0f521b02df4c8782e83dd25bfcd6500,153202XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.0919,0.77929,0.02361
648,c7a212f5c4cf93cb5e218faf9006776f,KSSL.SSL,c7a212f5c4cf93cb5e218faf9006776f,252391XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.09868,16.39235,2.55907
649,5a6ab9771f1afed7b688467eb1a41dd8,KSSL.SSL,5a6ab9771f1afed7b688467eb1a41dd8,153473XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.68549,2.64934,2.46365
650,1bcb55594443d516ebda0705b04f84f4,KSSL.SSL,1bcb55594443d516ebda0705b04f84f4,247579XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.56247,10.34447,2.40965
651,64d3f294b5a53a390f41d58db1dc1cd1,KSSL.SSL,64d3f294b5a53a390f41d58db1dc1cd1,247989XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.17176,39.04788,1.28978
652,a0210097efd5aaef9e558621397f3fc4,KSSL.SSL,a0210097efd5aaef9e558621397f3fc4,152639XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.0,0.12096,0.07072
653,eeb8b7034a4680224b0cdce705f28ab9,LUCAS.WOODWELL.SSL,eeb8b7034a4680224b0cdce705f28ab9,12138,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.36,38.9,1.44304056473477
654,86ea864c893f4a3af56fbc1274e41d61,KSSL.SSL,86ea864c893f4a3af56fbc1274e41d61,153199XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.43651,2.16798,0.02422
655,f0c3abce4704325c1bbe66fd1e2babf8,KSSL.SSL,f0c3abce4704325c1bbe66fd1e2babf8,263403XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.43317,11.32517,0.86181
656,523bfb3edd9fd94511d037e4d6f5f7cc,KSSL.SSL,523bfb3edd9fd94511d037e4d6f5f7cc,233838XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.06972,45.92939,0.19902
657,8872b32ecbc02abf4f3c79951fe78576,KSSL.SSL,8872b32ecbc02abf4f3c79951fe78576,69200XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.27024,5.07363,0.30592
658,37566f03c229dff6e40e643577effd07,KSSL.SSL,37566f03c229dff6e40e643577effd07,255581XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.05826,1.0722,0.09441
659,51f9c435c74a91b287a2b4f862fb55a5,KSSL.SSL,51f9c435c74a91b287a2b4f862fb55a5,322089XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.0203,0.79155,0.95022
660,07b46d637b9054c6959b1d9298756b41,KSSL.SSL,07b46d637b9054c6959b1d9298756b41,272686XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.04034,0.49167,0.16372
661,be8c9294b5c8c4d734e71dbce4283978,KSSL.SSL,be8c9294b5c8c4d734e71dbce4283978,288720XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.22356,1.78453,3.28868
662,d401fd6bd5d4d60da558204391eb8393,KSSL.SSL,d401fd6bd5d4d60da558204391eb8393,162114XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.06385,3.61941,0.5498
